0.0,927
0.01,933
0.02,904
0.03,927
0.04,923
0.05,922
0.06,946
0.07,970
0.08,1027
0.09,1100
0.1,1192
0.11,1270
0.12,1276
0.13,1296
0.14,1289
0.15,1321
0.16,1351
0.17,1329
0.18,1310
0.19,1360
0.2,1379
0.21,1441
0.22,1388
0.23,1446
0.24,1429
0.25,1461
0.26,1454
0.27,1542
0.28,1499
0.29,1516
0.3,1558
0.31,1552
0.32,1556
0.33,1686
0.34,1671
0.35,1819
0.36,1849
0.37,1858
0.38,1856
0.39,1944
0.4,2019
0.41,1973
0.42,1914
0.43,1812
0.44,1738
0.45,1647
0.46,1592
0.47,1590
0.48,1721
0.49,1684
0.5,1912
0.51,1957
0.52,1936
0.53,2034
0.54,1972
0.55,1921
0.56,1966
0.57,1960
0.58,1871
0.59,1915
0.6,1859
0.61,1837
0.62,1975
0.63,2058
0.64,1940
0.65,1964
0.66,1955
0.67,1998
0.68,2086
0.69,2028
0.7,1953
0.71,1885
0.72,1776
0.73,1690
0.74,1684
0.75,1663
0.76,1668
0.77,1626
0.78,1589
0.79,1598
0.8,1555
0.81,1552
0.82,1470
0.83,1440
0.84,1439
0.85,1447
0.86,1446
0.87,1466
0.88,1465
0.89,1437
0.9,1410
0.91,1413
0.92,1423
0.93,1402
0.94,1404
0.95,1439
0.96,1443
0.97,1434
0.98,1442
0.99,1438
