0.0,538
0.001,530
0.002,520
0.003,537
0.004,550
0.005,532
0.006,526
0.007,536
0.008,529
0.009,520
0.01,553
0.011,547
0.012,533
0.013,536
0.014,536
0.015,526
0.016,533
0.017,558
0.018,543
0.019,528
0.02,539
0.021,532
0.022,521
0.023,538
0.024,552
0.025,535
0.026,526
0.027,542
0.028,540
0.029,520
0.03,563
0.031,554
0.032,540
0.033,549
0.034,550
0.035,540
0.036,551
0.037,570
0.038,560
0.039,548
0.04,565
0.041,553
0.042,546
0.043,595
0.044,576
0.045,563
0.046,583
0.047,604
0.048,588
0.049,633
0.05,642
0.051,636
0.052,632
0.053,644
0.054,625
0.055,629
0.056,654
0.057,637
0.058,633
0.059,640
0.06,632
0.061,620
0.062,644
0.063,660
0.064,628
0.065,634
0.066,656
0.067,631
0.068,641
0.069,670
0.07,650
0.071,637
0.072,665
0.073,652
0.074,631
0.075,674
0.076,676
0.077,650
0.078,648
0.079,642
0.08,625
0.081,635
0.082,656
0.083,641
0.084,623
0.085,648
0.086,639
0.087,611
0.088,655
0.089,660
0.09,639
0.091,644
0.092,663
0.093,644
0.094,660
0.095,678
0.096,672
0.097,649
0.098,667
0.099,659
0.1,631
0.101,671
0.102,661
0.103,643
0.104,653
0.105,651
0.106,634
0.107,646
0.108,656
0.109,644
0.11,637
0.111,664
0.112,641
0.113,623
0.114,665
0.115,673
0.116,658
0.117,665
0.118,672
0.119,653
0.12,654
0.121,665
0.122,656
0.123,656
0.124,665
0.125,647
0.126,628
0.127,654
0.128,655
0.129,637
0.13,654
0.131,659
0.132,639
0.133,658
0.134,691
0.135,675
0.136,679
0.137,702
0.138,684
0.139,663
0.14,697
0.141,694
0.142,677
0.143,692
0.144,693
0.145,674
0.146,679
0.147,697
0.148,686
0.149,688
0.15,694
0.151,691
0.152,668
0.153,696
0.154,685
0.155,671
0.156,683
0.157,690
0.158,684
0.159,686
0.16,696
0.161,688
0.162,680
0.163,719
0.164,696
0.165,673
0.166,728
0.167,752
0.168,735
0.169,737
0.17,753
0.171,727
0.172,741
0.173,787
0.174,778
0.175,766
0.176,796
0.177,779
0.178,751
0.179,806
0.18,816
0.181,792
0.182,810
0.183,811
0.184,786
0.185,802
0.186,824
0.187,808
0.188,785
0.189,811
0.19,815
0.191,773
0.192,824
0.193,816
0.194,797
0.195,815
0.196,819
0.197,796
0.198,810
0.199,832
0.2,809
0.201,802
0.202,821
0.203,815
0.204,780
0.205,854
0.206,840
0.207,821
0.208,838
0.209,841
0.21,816
0.211,838
0.212,838
0.213,821
0.214,819
0.215,835
0.216,816
0.217,816
0.218,855
0.219,818
0.22,810
0.221,844
0.222,823
0.223,795
0.224,820
0.225,816
0.226,791
0.227,791
0.228,800
0.229,774
0.23,798
0.231,819
0.232,808
0.233,783
0.234,811
0.235,799
0.236,784
0.237,855
0.238,838
0.239,812
0.24,816
0.241,816
0.242,801
0.243,847
0.244,838
0.245,819
0.246,803
0.247,812
0.248,804
0.249,827
0.25,842
0.251,824
0.252,797
0.253,806
0.254,820
0.255,831
0.256,842
0.257,853
0.258,808
0.259,800
0.26,818
0.261,827
0.262,809
0.263,878
0.264,883
0.265,863
0.266,896
0.267,880
0.268,885
0.269,949
0.27,939
0.271,914
0.272,902
0.273,930
0.274,927
0.275,966
0.276,1000
0.277,971
0.278,958
0.279,962
0.28,960
0.281,953
0.282,989
0.283,984
0.284,967
0.285,954
0.286,952
0.287,962
0.288,987
0.289,983
0.29,958
0.291,936
0.292,951
0.293,959
0.294,961
0.295,1021
0.296,1031
0.297,1020
0.298,1021
0.299,1035
0.3,1027
0.301,1066
0.302,1095
0.303,1089
0.304,1059
0.305,1053
0.306,1062
0.307,1060
0.308,1128
0.309,1135
0.31,1119
0.311,1103
0.312,1123
0.313,1120
0.314,1139
0.315,1155
0.316,1133
0.317,1109
0.318,1099
0.319,1096
0.32,1098
0.321,1115
0.322,1096
0.323,1092
0.324,1074
0.325,1065
0.326,1075
0.327,1096
0.328,1089
0.329,1080
0.33,1059
0.331,1040
0.332,1036
0.333,1047
0.334,1065
0.335,1065
0.336,1063
0.337,1088
0.338,1039
0.339,1048
0.34,1079
0.341,1076
0.342,1062
0.343,1064
0.344,1051
0.345,1062
0.346,1062
0.347,1077
0.348,1088
0.349,1058
0.35,1041
0.351,1058
0.352,1047
0.353,1079
0.354,1088
0.355,1084
0.356,1063
0.357,1066
0.358,1067
0.359,1075
0.36,1103
0.361,1134
0.362,1103
0.363,1091
0.364,1075
0.365,1078
0.366,1093
0.367,1119
0.368,1120
0.369,1088
0.37,1074
0.371,1068
0.372,1080
0.373,1116
0.374,1103
0.375,1100
0.376,1088
0.377,1095
0.378,1099
0.379,1110
0.38,1153
