0.0,974
0.001,1006
0.002,1020
0.003,1015
0.004,983
0.005,976
0.006,999
0.007,999
0.008,995
0.009,990
0.01,1015
0.011,1027
0.012,1022
0.013,1007
0.014,999
0.015,990
0.016,1008
0.017,1014
0.018,1024
0.019,994
0.02,1004
0.021,1030
0.022,1061
0.023,1052
0.024,1044
0.025,1034
0.026,1050
0.027,1100
0.028,1125
0.029,1103
0.03,1103
0.031,1109
0.032,1194
0.033,1290
0.034,1277
0.035,1262
0.036,1252
0.037,1310
0.038,1386
0.039,1379
0.04,1376
0.041,1340
0.042,1377
0.043,1510
0.044,1526
0.045,1536
0.046,1477
0.047,1508
0.048,1519
0.049,1513
0.05,1492
0.051,1471
0.052,1499
0.053,1536
0.054,1563
0.055,1514
0.056,1496
0.057,1487
0.058,1510
0.059,1506
0.06,1485
0.061,1462
0.062,1472
0.063,1496
0.064,1511
0.065,1519
0.066,1520
0.067,1474
0.068,1530
0.069,1621
0.07,1592
0.071,1566
0.072,1632
0.073,1612
0.074,1628
0.075,1607
0.076,1576
0.077,1600
0.078,1649
0.079,1684
0.08,1662
0.081,1644
0.082,1676
0.083,1708
0.084,1732
0.085,1728
0.086,1688
0.087,1688
0.088,1696
0.089,1704
0.09,1663
0.091,1657
0.092,1648
0.093,1667
0.094,1660
0.095,1632
0.096,1607
0.097,1596
0.098,1615
0.099,1604
0.1,1580
0.101,1559
0.102,1578
0.103,1652
0.104,1618
0.105,1632
0.106,1580
0.107,1576
0.108,1660
0.109,1599
0.11,1563
0.111,1552
0.112,1569
0.113,1569
0.114,1547
0.115,1526
0.116,1513
0.117,1512
0.118,1528
0.119,1527
0.12,1529
0.121,1487
0.122,1508
0.123,1523
0.124,1501
0.125,1528
0.126,1512
0.127,1495
0.128,1522
0.129,1496
0.13,1469
0.131,1485
0.132,1503
0.133,1494
0.134,1484
0.135,1488
0.136,1460
0.137,1495
0.138,1511
0.139,1509
0.14,1487
0.141,1524
0.142,1584
0.143,1568
0.144,1548
0.145,1535
0.146,1532
0.147,1568
0.148,1559
0.149,1520
0.15,1520
0.151,1584
0.152,1568
0.153,1589
0.154,1538
0.155,1529
0.156,1551
0.157,1529
0.158,1504
0.159,1500
0.16,1512
0.161,1560
0.162,1584
0.163,1544
0.164,1522
0.165,1514
0.166,1640
0.167,1654
0.168,1621
0.169,1599
0.17,1624
0.171,1708
0.172,1698
0.173,1678
0.174,1661
0.175,1696
0.176,1717
0.177,1744
0.178,1690
0.179,1684
0.18,1713
0.181,1828
0.182,1816
0.183,1796
0.184,1774
0.185,1790
0.186,1835
0.187,1802
0.188,1778
0.189,1789
0.19,1845
0.191,1795
0.192,1763
0.193,1733
0.194,1715
0.195,1704
0.196,1720
0.197,1700
0.198,1672
0.199,1651
0.2,1692
0.201,1707
0.202,1689
0.203,1668
0.204,1651
0.205,1651
0.206,1667
0.207,1664
0.208,1672
0.209,1660
0.21,1678
0.211,1633
0.212,1607
0.213,1585
0.214,1580
0.215,1563
0.216,1555
0.217,1550
0.218,1548
0.219,1543
0.22,1564
0.221,1552
0.222,1540
0.223,1532
0.224,1520
0.225,1512
0.226,1491
0.227,1479
0.228,1473
0.229,1465
0.23,1490
0.231,1492
0.232,1478
0.233,1480
0.234,1475
0.235,1467
0.236,1452
0.237,1438
0.238,1420
0.239,1399
0.24,1417
0.241,1421
0.242,1410
0.243,1397
0.244,1390
0.245,1383
0.246,1392
0.247,1362
0.248,1370
0.249,1392
0.25,1383
0.251,1393
0.252,1396
0.253,1378
0.254,1380
0.255,1378
0.256,1367
0.257,1356
0.258,1352
0.259,1352
0.26,1375
0.261,1378
0.262,1381
0.263,1391
0.264,1391
0.265,1397
0.266,1392
0.267,1384
0.268,1374
0.269,1386
0.27,1409
0.271,1419
0.272,1404
0.273,1396
0.274,1383
0.275,1403
0.276,1407
0.277,1386
0.278,1365
0.279,1381
0.28,1401
0.281,1408
0.282,1384
0.283,1375
0.284,1376
0.285,1372
0.286,1365
0.287,1364
0.288,1349
0.289,1392
0.29,1407
0.291,1407
0.292,1376
0.293,1379
0.294,1400
0.295,1433
0.296,1417
0.297,1401
0.298,1430
0.299,1464
0.3,1465
0.301,1447
