0.0,690
0.001,681
0.002,688
0.003,680
0.004,687
0.005,708
0.006,715
0.007,703
0.008,686
0.009,693
0.01,691
0.011,681
0.012,720
0.013,713
0.014,703
0.015,699
0.016,702
0.017,701
0.018,695
0.019,736
0.02,722
0.021,697
0.022,706
0.023,722
0.024,713
0.025,707
0.026,732
0.027,730
0.028,727
0.029,727
0.03,752
0.031,754
0.032,779
0.033,830
0.034,820
0.035,815
0.036,811
0.037,819
0.038,820
0.039,822
0.04,833
0.041,819
0.042,787
0.043,802
0.044,799
0.045,787
0.046,820
0.047,828
0.048,806
0.049,790
0.05,794
0.051,800
0.052,772
0.053,793
0.054,799
0.055,776
0.056,768
0.057,794
0.058,778
0.059,782
0.06,784
0.061,781
0.062,776
0.063,769
0.064,777
0.065,779
0.066,768
0.067,779
0.068,801
0.069,776
0.07,784
0.071,788
0.072,777
0.073,768
0.074,806
0.075,815
0.076,801
0.077,784
0.078,825
0.079,798
0.08,818
0.081,847
0.082,834
0.083,819
0.084,805
0.085,817
0.086,809
0.087,789
0.088,820
0.089,809
0.09,800
0.091,792
0.092,784
0.093,765
0.094,760
0.095,809
0.096,791
0.097,784
0.098,789
0.099,810
0.1,800
0.101,789
0.102,823
0.103,812
0.104,791
0.105,796
0.106,808
0.107,811
0.108,808
0.109,837
0.11,816
0.111,799
0.112,825
0.113,817
0.114,800
0.115,817
0.116,883
0.117,862
0.118,860
0.119,858
0.12,875
0.121,838
0.122,880
0.123,901
0.124,883
0.125,865
0.126,869
0.127,871
0.128,850
0.129,892
0.13,899
0.131,876
0.132,856
0.133,871
0.134,884
0.135,890
0.136,902
0.137,908
0.138,877
0.139,871
0.14,885
0.141,884
0.142,868
0.143,909
0.144,914
0.145,893
0.146,886
0.147,896
0.148,886
0.149,896
0.15,959
0.151,965
0.152,964
0.153,955
0.154,957
0.155,957
0.156,966
0.157,1010
0.158,1016
0.159,978
0.16,963
0.161,970
0.162,960
0.163,945
0.164,999
0.165,985
0.166,987
0.167,979
0.168,997
0.169,987
0.17,969
0.171,1028
0.172,994
0.173,967
0.174,969
0.175,975
0.176,959
0.177,945
0.178,988
0.179,978
0.18,962
0.181,957
0.182,955
0.183,936
0.184,955
0.185,984
0.186,974
0.187,966
0.188,975
0.189,968
0.19,968
0.191,968
0.192,976
0.193,980
0.194,1021
0.195,1028
0.196,1035
0.197,1022
0.198,1039
0.199,1037
0.2,1065
0.201,1066
0.202,1080
0.203,1084
0.204,1068
0.205,1078
0.206,1106
0.207,1120
0.208,1098
0.209,1126
0.21,1114
0.211,1129
0.212,1136
0.213,1160
0.214,1169
0.215,1156
0.216,1210
0.217,1192
0.218,1163
0.219,1211
0.22,1216
0.221,1224
0.222,1255
0.223,1292
0.224,1305
0.225,1329
0.226,1350
0.227,1371
0.228,1376
0.229,1390
0.23,1396
0.231,1379
0.232,1393
0.233,1406
0.234,1435
0.235,1443
0.236,1506
0.237,1560
0.238,1565
0.239,1591
0.24,1605
0.241,1648
0.242,1653
0.243,1681
0.244,1741
0.245,1737
0.246,1726
0.247,1703
0.248,1742
0.249,1792
0.25,1819
0.251,1813
0.252,1827
0.253,1858
0.254,1896
0.255,1880
0.256,1883
0.257,1916
0.258,1903
0.259,1908
0.26,1911
0.261,1944
0.262,1949
0.263,1975
0.264,1974
0.265,2015
0.266,1977
0.267,1951
0.268,1985
0.269,2024
0.27,2064
0.271,2074
0.272,2063
0.273,2048
0.274,2040
0.275,2045
0.276,2078
0.277,2079
0.278,2139
0.279,2133
0.28,2124
0.281,2115
0.282,2135
0.283,2160
0.284,2208
0.285,2244
0.286,2255
0.287,2245
0.288,2202
0.289,2215
0.29,2221
0.291,2229
0.292,2277
0.293,2246
0.294,2262
0.295,2259
0.296,2282
0.297,2314
0.298,2266
0.299,2242
0.3,2256
0.301,2263
0.302,2272
0.303,2255
0.304,2260
0.305,2328
0.306,2296
0.307,2335
0.308,2332
0.309,2329
0.31,2344
0.311,2348
0.312,2344
0.313,2386
0.314,2434
0.315,2392
0.316,2370
0.317,2368
0.318,2384
0.319,2416
0.32,2389
0.321,2416
0.322,2403
0.323,2399
0.324,2399
0.325,2407
0.326,2435
0.327,2510
0.328,2437
0.329,2431
0.33,2427
0.331,2435
0.332,2473
0.333,2470
0.334,2467
0.335,2429
0.336,2394
0.337,2389
0.338,2393
0.339,2447
0.34,2476
0.341,2459
0.342,2417
0.343,2424
0.344,2431
0.345,2447
0.346,2459
0.347,2480
0.348,2475
0.349,2430
0.35,2399
0.351,2447
0.352,2423
0.353,2423
0.354,2392
0.355,2407
0.356,2402
0.357,2377
0.358,2388
0.359,2399
0.36,2436
0.361,2434
0.362,2410
0.363,2372
0.364,2400
0.365,2426
0.366,2384
0.367,2403
0.368,2399
0.369,2357
0.37,2364
0.371,2377
0.372,2398
0.373,2423
0.374,2415
0.375,2419
0.376,2408
0.377,2372
0.378,2408
0.379,2394
0.38,2380
0.381,2426
0.382,2427
0.383,2400
0.384,2356
0.385,2357
0.386,2356
0.387,2349
0.388,2308
0.389,2256
0.39,2248
0.391,2255
0.392,2315
0.393,2367
0.394,2359
0.395,2310
0.396,2316
0.397,2319
0.398,2284
0.399,2276
0.4,2299
0.401,2259
0.402,2254
0.403,2231
0.404,2181
0.405,2192
0.406,2212
0.407,2176
0.408,2188
0.409,2199
0.41,2190
0.411,2150
0.412,2231
0.413,2222
0.414,2207
0.415,2264
0.416,2255
0.417,2213
0.418,2176
0.419,2176
0.42,2152
0.421,2144
0.422,2137
0.423,2101
0.424,2121
0.425,2096
0.426,2086
0.427,2077
0.428,2084
0.429,2117
0.43,2098
0.431,2104
0.432,2099
0.433,2112
0.434,2072
0.435,2072
0.436,2096
0.437,2064
0.438,2106
0.439,2050
0.44,2021
0.441,2009
0.442,1979
0.443,2024
0.444,2000
0.445,1986
0.446,1990
0.447,1976
0.448,1980
0.449,2088
0.45,2079
0.451,2072
0.452,2047
0.453,2017
0.454,2036
0.455,2079
0.456,2049
0.457,1996
0.458,1959
0.459,1947
0.46,1932
0.461,1960
0.462,1974
0.463,1973
0.464,1941
0.465,1977
0.466,1974
0.467,1956
0.468,1960
0.469,1968
0.47,1956
0.471,1967
0.472,1912
0.473,1890
0.474,1926
0.475,1936
0.476,1920
0.477,1932
0.478,1914
0.479,1907
0.48,1896
0.481,1908
0.482,1908
0.483,1906
0.484,1935
0.485,1930
0.486,1905
0.487,1899
0.488,1903
0.489,1899
0.49,1887
0.491,1892
0.492,1874
0.493,1867
0.494,1852
0.495,1855
0.496,1864
0.497,1881
0.498,1880
0.499,1863
0.5,1860
0.501,1896
0.502,1829
0.503,1909
0.504,1949
0.505,1943
0.506,1900
0.507,1919
0.508,1896
0.509,1904
0.51,1884
0.511,1914
0.512,1899
0.513,1920
0.514,1864
0.515,1896
