0.0,1313
0.01,1267
0.02,1285
0.03,1315
0.04,1308
0.05,1320
0.06,1441
0.07,1401
0.08,1454
0.09,1554
0.1,1680
0.11,1652
0.12,1840
0.13,2032
0.14,2065
0.15,2023
0.16,1965
0.17,1876
0.18,1879
0.19,1920
0.2,1862
0.21,1876
0.22,1895
0.23,1977
0.24,1882
0.25,1856
0.26,1855
0.27,1823
0.28,1948
0.29,2081
0.3,2108
0.31,2023
0.32,1988
0.33,1950
0.34,1937
0.35,1922
0.36,1912
0.37,1846
0.38,1844
0.39,1804
0.4,1939
0.41,1914
0.42,1857
0.43,1838
0.44,1850
0.45,1878
0.46,1864
0.47,1800
0.48,1750
0.49,1808
0.5,1828
0.51,1813
0.52,1781
0.53,1785
0.54,1748
0.55,1789
0.56,1754
0.57,1722
0.58,1704
0.59,1705
0.6,1760
0.61,1836
0.62,1827
0.63,1851
0.64,1827
0.65,1838
0.66,1925
0.67,1879
0.68,1850
0.69,1815
0.7,1814
0.71,1860
0.72,1827
0.73,1812
0.74,1799
0.75,1786
0.76,1781
0.77,1761
0.78,1794
0.79,1740
0.8,1721
0.81,1707
0.82,1781
0.83,1763
0.84,1712
0.85,1664
0.86,1627
0.87,1590
0.88,1539
0.89,1491
0.9,1447
0.91,1447
0.92,1486
0.93,1449
0.94,1417
0.95,1441
0.96,1440
0.97,1448
0.98,1451
0.99,1488
