0.0,1017
0.01,1032
0.02,1006
0.03,1037
0.04,1027
0.05,1026
0.06,1011
0.07,1040
0.08,1022
0.09,1055
0.1,1049
0.11,1055
0.12,1123
0.13,1222
0.14,1319
0.15,1306
0.16,1307
0.17,1323
0.18,1344
0.19,1331
0.2,1338
0.21,1321
0.22,1334
0.23,1345
0.24,1356
0.25,1331
0.26,1309
0.27,1306
0.28,1297
0.29,1319
0.3,1392
0.31,1407
0.32,1467
0.33,1453
0.34,1440
0.35,1456
0.36,1395
0.37,1333
0.38,1307
0.39,1280
0.4,1232
0.41,1252
0.42,1210
0.43,1193
0.44,1193
0.45,1178
0.46,1187
0.47,1157
0.48,1167
0.49,1130
0.5,1303
0.51,1366
0.52,1451
0.53,1412
0.54,1557
0.55,1562
0.56,1533
0.57,1530
0.58,1511
0.59,1484
0.6,1453
0.61,1550
0.62,1527
0.63,1501
0.64,1512
0.65,1523
0.66,1525
0.67,1490
0.68,1481
0.69,1472
0.7,1500
0.71,1454
0.72,1432
0.73,1403
0.74,1416
0.75,1412
0.76,1411
0.77,1398
0.78,1382
0.79,1442
0.8,1439
0.81,1428
0.82,1405
0.83,1417
0.84,1454
0.85,1411
0.86,1375
0.87,1361
0.88,1383
0.89,1406
0.9,1365
0.91,1381
0.92,1371
0.93,1392
0.94,1384
0.95,1383
0.96,1361
0.97,1383
0.98,1383
0.99,1395
